1644430081,2016-05-10 12:00:00.0000000,84
6117666160,2016-04-17 08:00:00.0000000,86
2026352035,2016-05-01 05:00:00.0000000,47
2320127002,2016-04-16 05:00:00.0000000,55
4020332650,2016-04-15 09:00:00.0000000,207
4702921684,2016-05-01 12:00:00.0000000,84
5577150313,2016-04-16 03:00:00.0000000,78
6775888955,2016-04-22 20:00:00.0000000,77
6775888955,2016-04-30 03:00:00.0000000,77
8877689391,2016-04-12 19:00:00.0000000,166
2347167796,2016-04-25 16:00:00.0000000,75
2022484408,2016-04-17 02:00:00.0000000,62
4558609924,2016-04-30 03:00:00.0000000,56
8378563200,2016-04-18 22:00:00.0000000,101
8792009665,2016-04-21 09:00:00.0000000,70
2022484408,2016-04-12 23:00:00.0000000,62
2320127002,2016-05-07 11:00:00.0000000,87
2873212765,2016-04-26 14:00:00.0000000,59
4020332650,2016-04-27 05:00:00.0000000,83
6775888955,2016-04-24 13:00:00.0000000,77
7086361926,2016-04-13 22:00:00.0000000,86
4445114986,2016-05-02 13:00:00.0000000,102
4702921684,2016-04-21 22:00:00.0000000,84
8583815059,2016-04-16 00:00:00.0000000,84
2320127002,2016-04-17 20:00:00.0000000,99
3372868164,2016-04-28 08:00:00.0000000,115
4020332650,2016-05-07 19:00:00.0000000,189
5577150313,2016-04-14 14:00:00.0000000,574
1644430081,2016-04-20 19:00:00.0000000,98
2022484408,2016-04-20 04:00:00.0000000,62
2320127002,2016-05-08 13:00:00.0000000,109
4319703577,2016-05-01 12:00:00.0000000,61
4445114986,2016-04-18 13:00:00.0000000,107
1503960366,2016-04-26 23:00:00.0000000,80
2320127002,2016-05-01 04:00:00.0000000,55
2873212765,2016-04-19 03:00:00.0000000,53
3977333714,2016-05-03 03:00:00.0000000,42
8253242879,2016-04-18 20:00:00.0000000,66
8583815059,2016-04-23 18:00:00.0000000,110
1503960366,2016-04-12 20:00:00.0000000,132
1624580081,2016-05-03 05:00:00.0000000,50
3372868164,2016-04-29 16:00:00.0000000,97
3977333714,2016-04-21 15:00:00.0000000,57
8053475328,2016-05-11 23:00:00.0000000,91
2347167796,2016-04-24 03:00:00.0000000,57
5553957443,2016-05-07 10:00:00.0000000,55
7086361926,2016-05-08 00:00:00.0000000,78
8792009665,2016-04-26 16:00:00.0000000,75
8792009665,2016-05-03 12:00:00.0000000,92
8877689391,2016-04-15 17:00:00.0000000,213
2022484408,2016-04-18 22:00:00.0000000,62
2022484408,2016-04-29 21:00:00.0000000,62
6962181067,2016-05-02 22:00:00.0000000,73
1624580081,2016-05-01 11:00:00.0000000,66
1844505072,2016-04-29 08:00:00.0000000,56
2320127002,2016-05-08 03:00:00.0000000,55
2873212765,2016-05-08 15:00:00.0000000,58
4020332650,2016-04-24 09:00:00.0000000,83
4319703577,2016-04-18 21:00:00.0000000,61
4319703577,2016-05-05 06:00:00.0000000,279
4319703577,2016-05-05 14:00:00.0000000,114
8053475328,2016-05-04 04:00:00.0000000,73
1624580081,2016-05-07 12:00:00.0000000,85
2873212765,2016-04-14 22:00:00.0000000,53
4020332650,2016-04-21 17:00:00.0000000,83
6775888955,2016-04-18 06:00:00.0000000,77
8792009665,2016-05-09 09:00:00.0000000,70
8877689391,2016-05-03 22:00:00.0000000,188
1624580081,2016-04-22 16:00:00.0000000,55
1644430081,2016-04-20 03:00:00.0000000,88
1844505072,2016-04-30 11:00:00.0000000,107
6775888955,2016-04-18 20:00:00.0000000,77
1624580081,2016-05-08 11:00:00.0000000,66
1844505072,2016-04-23 02:00:00.0000000,56
2320127002,2016-04-25 12:00:00.0000000,55
4020332650,2016-04-14 15:00:00.0000000,83
6775888955,2016-05-02 15:00:00.0000000,77
6962181067,2016-05-01 17:00:00.0000000,96
8053475328,2016-04-19 16:00:00.0000000,321
8877689391,2016-04-16 16:00:00.0000000,177
1503960366,2016-04-30 15:00:00.0000000,94
1927972279,2016-04-22 04:00:00.0000000,86
3977333714,2016-04-25 11:00:00.0000000,48
4020332650,2016-04-28 08:00:00.0000000,83
8253242879,2016-04-15 11:00:00.0000000,59
2347167796,2016-04-23 00:00:00.0000000,57
4388161847,2016-04-24 10:00:00.0000000,108
1624580081,2016-05-12 13:00:00.0000000,83
3977333714,2016-04-26 17:00:00.0000000,68
6290855005,2016-04-14 01:00:00.0000000,86
7007744171,2016-04-24 09:00:00.0000000,202
8378563200,2016-05-08 03:00:00.0000000,93
1503960366,2016-05-01 00:00:00.0000000,64
1844505072,2016-04-16 13:00:00.0000000,144
2873212765,2016-04-13 04:00:00.0000000,53
2873212765,2016-04-16 05:00:00.0000000,53
2873212765,2016-05-08 09:00:00.0000000,115
4445114986,2016-04-15 11:00:00.0000000,114
8253242879,2016-04-28 21:00:00.0000000,59
1624580081,2016-04-12 20:00:00.0000000,60
2022484408,2016-04-30 08:00:00.0000000,73
2873212765,2016-05-07 06:00:00.0000000,52
3372868164,2016-04-27 15:00:00.0000000,82
3372868164,2016-04-30 08:00:00.0000000,68
4445114986,2016-04-22 01:00:00.0000000,90
4558609924,2016-04-26 03:00:00.0000000,56
5577150313,2016-04-24 11:00:00.0000000,512
1503960366,2016-04-15 19:00:00.0000000,97
1927972279,2016-04-23 02:00:00.0000000,86
1927972279,2016-05-04 22:00:00.0000000,86
2873212765,2016-04-23 12:00:00.0000000,79
3977333714,2016-04-20 09:00:00.0000000,43
5553957443,2016-04-18 02:00:00.0000000,55
5577150313,2016-05-05 21:00:00.0000000,286
6290855005,2016-04-23 07:00:00.0000000,86
7007744171,2016-04-24 11:00:00.0000000,121
7086361926,2016-05-10 22:00:00.0000000,78
2347167796,2016-04-25 23:00:00.0000000,57
3372868164,2016-04-23 07:00:00.0000000,60
4388161847,2016-04-25 07:00:00.0000000,152
4445114986,2016-04-21 21:00:00.0000000,88
7086361926,2016-04-14 20:00:00.0000000,102
2026352035,2016-05-12 09:00:00.0000000,83
5553957443,2016-05-10 18:00:00.0000000,120
7086361926,2016-04-15 17:00:00.0000000,83
8053475328,2016-04-14 12:00:00.0000000,153
1927972279,2016-04-21 00:00:00.0000000,86
2873212765,2016-05-03 19:00:00.0000000,67
4020332650,2016-04-25 14:00:00.0000000,83
4445114986,2016-04-18 01:00:00.0000000,69
6962181067,2016-04-28 23:00:00.0000000,54
8877689391,2016-04-23 13:00:00.0000000,647
1624580081,2016-04-20 03:00:00.0000000,50
1844505072,2016-04-25 04:00:00.0000000,56
2320127002,2016-05-01 20:00:00.0000000,55
2873212765,2016-05-03 01:00:00.0000000,52
4445114986,2016-05-01 04:00:00.0000000,69
5553957443,2016-05-03 08:00:00.0000000,55
6290855005,2016-04-20 04:00:00.0000000,86
8877689391,2016-04-29 00:00:00.0000000,73
1644430081,2016-04-25 04:00:00.0000000,84
1844505072,2016-04-13 14:00:00.0000000,73
2347167796,2016-04-14 22:00:00.0000000,66
5577150313,2016-04-23 05:00:00.0000000,76
6290855005,2016-04-22 05:00:00.0000000,86
6775888955,2016-04-30 20:00:00.0000000,98
8378563200,2016-04-14 02:00:00.0000000,91
1644430081,2016-04-21 10:00:00.0000000,86
1844505072,2016-05-05 02:00:00.0000000,56
2347167796,2016-04-21 05:00:00.0000000,57
6290855005,2016-04-26 17:00:00.0000000,86
1644430081,2016-04-12 10:00:00.0000000,129
2347167796,2016-04-23 23:00:00.0000000,69
6117666160,2016-05-01 02:00:00.0000000,105
6290855005,2016-04-14 20:00:00.0000000,114
8053475328,2016-04-17 05:00:00.0000000,73
8053475328,2016-05-04 07:00:00.0000000,73
8253242879,2016-04-18 08:00:00.0000000,59
8583815059,2016-05-11 07:00:00.0000000,84
1624580081,2016-05-02 00:00:00.0000000,55
1644430081,2016-04-29 17:00:00.0000000,168
2347167796,2016-04-18 16:00:00.0000000,79
2873212765,2016-05-04 02:00:00.0000000,52
6117666160,2016-04-22 21:00:00.0000000,119
8053475328,2016-05-05 01:00:00.0000000,76
8792009665,2016-04-21 01:00:00.0000000,70
8792009665,2016-05-05 10:00:00.0000000,70
8877689391,2016-05-05 03:00:00.0000000,73
2320127002,2016-05-10 23:00:00.0000000,55
4057192912,2016-04-12 19:00:00.0000000,127
4445114986,2016-05-03 06:00:00.0000000,69
5577150313,2016-04-12 19:00:00.0000000,303
5577150313,2016-04-14 18:00:00.0000000,107
8877689391,2016-04-22 13:00:00.0000000,105
1844505072,2016-05-02 10:00:00.0000000,56
2873212765,2016-04-28 18:00:00.0000000,96
3977333714,2016-05-06 12:00:00.0000000,51
4702921684,2016-04-28 10:00:00.0000000,104
7007744171,2016-04-16 11:00:00.0000000,96
8253242879,2016-04-24 19:00:00.0000000,75
8792009665,2016-04-16 04:00:00.0000000,70
8877689391,2016-04-13 11:00:00.0000000,134
1844505072,2016-04-26 15:00:00.0000000,56
2873212765,2016-05-04 07:00:00.0000000,98
3977333714,2016-04-19 07:00:00.0000000,42
5577150313,2016-04-29 15:00:00.0000000,102
7086361926,2016-04-30 20:00:00.0000000,173
8053475328,2016-04-18 10:00:00.0000000,73
8378563200,2016-04-15 13:00:00.0000000,130
1644430081,2016-04-16 01:00:00.0000000,84
1927972279,2016-04-23 03:00:00.0000000,86
2026352035,2016-04-30 06:00:00.0000000,47
2873212765,2016-04-19 15:00:00.0000000,73
4558609924,2016-04-26 00:00:00.0000000,56
4702921684,2016-04-15 23:00:00.0000000,99
8792009665,2016-05-09 19:00:00.0000000,70
4558609924,2016-04-12 10:00:00.0000000,109
8792009665,2016-04-13 05:00:00.0000000,71
1503960366,2016-04-25 02:00:00.0000000,57
1644430081,2016-04-23 06:00:00.0000000,84
3977333714,2016-04-29 08:00:00.0000000,45
4445114986,2016-04-12 18:00:00.0000000,89
1844505072,2016-04-29 07:00:00.0000000,56
1927972279,2016-05-10 12:00:00.0000000,86
4020332650,2016-04-29 23:00:00.0000000,83
4020332650,2016-05-05 14:00:00.0000000,117
4319703577,2016-04-23 02:00:00.0000000,61
8877689391,2016-04-29 23:00:00.0000000,86
1624580081,2016-04-24 03:00:00.0000000,50
4445114986,2016-04-19 04:00:00.0000000,69
1624580081,2016-05-05 18:00:00.0000000,52
4020332650,2016-04-13 14:00:00.0000000,83
4319703577,2016-04-29 22:00:00.0000000,72
4702921684,2016-04-12 04:00:00.0000000,84
5577150313,2016-04-22 20:00:00.0000000,185
6962181067,2016-04-24 12:00:00.0000000,96
8583815059,2016-04-18 10:00:00.0000000,263
1927972279,2016-04-15 11:00:00.0000000,138
2022484408,2016-04-22 18:00:00.0000000,99
2026352035,2016-04-30 02:00:00.0000000,47
2026352035,2016-05-09 04:00:00.0000000,47
3977333714,2016-04-28 21:00:00.0000000,47
4319703577,2016-04-22 14:00:00.0000000,76
4319703577,2016-05-05 02:00:00.0000000,61
8583815059,2016-04-24 19:00:00.0000000,135
1844505072,2016-04-15 02:00:00.0000000,56
4558609924,2016-04-14 00:00:00.0000000,56
6117666160,2016-05-01 22:00:00.0000000,62
1503960366,2016-04-13 02:00:00.0000000,47
1927972279,2016-04-23 17:00:00.0000000,106
6290855005,2016-04-26 10:00:00.0000000,86
6290855005,2016-05-02 04:00:00.0000000,86
6962181067,2016-04-30 17:00:00.0000000,95
8792009665,2016-04-17 13:00:00.0000000,70
2873212765,2016-04-22 02:00:00.0000000,52
4558609924,2016-04-19 15:00:00.0000000,82
6117666160,2016-05-01 11:00:00.0000000,170
7086361926,2016-04-21 12:00:00.0000000,77
8877689391,2016-04-15 03:00:00.0000000,73
1844505072,2016-05-07 04:00:00.0000000,56
2347167796,2016-04-22 19:00:00.0000000,61
2873212765,2016-04-29 01:00:00.0000000,52
3372868164,2016-04-18 23:00:00.0000000,56
4388161847,2016-05-03 14:00:00.0000000,106
4445114986,2016-04-12 09:00:00.0000000,70
4445114986,2016-04-12 11:00:00.0000000,97
7007744171,2016-05-05 10:00:00.0000000,211
7086361926,2016-04-12 23:00:00.0000000,72
8583815059,2016-05-02 12:00:00.0000000,84
1503960366,2016-04-24 20:00:00.0000000,76
1644430081,2016-04-13 04:00:00.0000000,84
2022484408,2016-05-08 21:00:00.0000000,62
2026352035,2016-04-18 04:00:00.0000000,47
4020332650,2016-04-25 11:00:00.0000000,83
5553957443,2016-04-28 05:00:00.0000000,55
6290855005,2016-04-18 13:00:00.0000000,149
6290855005,2016-05-02 22:00:00.0000000,86
6775888955,2016-04-26 18:00:00.0000000,126
8877689391,2016-04-16 20:00:00.0000000,149
1644430081,2016-05-06 22:00:00.0000000,105
2026352035,2016-04-14 03:00:00.0000000,47
2873212765,2016-04-18 04:00:00.0000000,53
3977333714,2016-04-21 02:00:00.0000000,43
8378563200,2016-05-03 21:00:00.0000000,122
8792009665,2016-04-22 12:00:00.0000000,96
1624580081,2016-04-19 17:00:00.0000000,52
4445114986,2016-04-28 06:00:00.0000000,69
4702921684,2016-04-12 16:00:00.0000000,111
5577150313,2016-04-14 23:00:00.0000000,78
6962181067,2016-05-09 01:00:00.0000000,55
8053475328,2016-04-21 11:00:00.0000000,103
3977333714,2016-05-06 13:00:00.0000000,52
6290855005,2016-04-21 05:00:00.0000000,86
6290855005,2016-05-08 11:00:00.0000000,204
6775888955,2016-05-03 23:00:00.0000000,77
3977333714,2016-05-06 18:00:00.0000000,76
4020332650,2016-04-18 12:00:00.0000000,83
4020332650,2016-05-08 01:00:00.0000000,83
8792009665,2016-04-14 22:00:00.0000000,74
1503960366,2016-04-12 10:00:00.0000000,99
1503960366,2016-04-29 06:00:00.0000000,47
1624580081,2016-05-09 07:00:00.0000000,51
4020332650,2016-04-30 19:00:00.0000000,83
5553957443,2016-05-07 17:00:00.0000000,74
5553957443,2016-05-12 00:00:00.0000000,56
7007744171,2016-04-29 00:00:00.0000000,65
8053475328,2016-05-02 11:00:00.0000000,73
1927972279,2016-04-28 16:00:00.0000000,113
2026352035,2016-05-03 16:00:00.0000000,90
2873212765,2016-05-09 20:00:00.0000000,55
8053475328,2016-04-24 18:00:00.0000000,405
8053475328,2016-04-29 08:00:00.0000000,73
1624580081,2016-05-05 00:00:00.0000000,50
4319703577,2016-05-07 23:00:00.0000000,74
8053475328,2016-05-08 01:00:00.0000000,76
8253242879,2016-04-20 18:00:00.0000000,100
8583815059,2016-04-23 06:00:00.0000000,84
2347167796,2016-04-18 23:00:00.0000000,57
2873212765,2016-04-21 14:00:00.0000000,106
3372868164,2016-04-13 00:00:00.0000000,60
4319703577,2016-04-28 23:00:00.0000000,66
8378563200,2016-04-28 03:00:00.0000000,91
2347167796,2016-04-29 05:00:00.0000000,57
6117666160,2016-04-13 23:00:00.0000000,62
8583815059,2016-04-12 12:00:00.0000000,136
8583815059,2016-04-15 04:00:00.0000000,84
1844505072,2016-04-29 03:00:00.0000000,56
2347167796,2016-04-12 16:00:00.0000000,84
3977333714,2016-05-07 17:00:00.0000000,63
4388161847,2016-05-12 07:00:00.0000000,164
5553957443,2016-05-10 09:00:00.0000000,56
5577150313,2016-04-25 22:00:00.0000000,83
6962181067,2016-04-16 08:00:00.0000000,132
7007744171,2016-04-17 00:00:00.0000000,65
8877689391,2016-04-15 04:00:00.0000000,73
1844505072,2016-05-06 14:00:00.0000000,56
2026352035,2016-05-05 02:00:00.0000000,47
2873212765,2016-04-21 02:00:00.0000000,52
3977333714,2016-04-30 06:00:00.0000000,63
4319703577,2016-04-27 10:00:00.0000000,191
5553957443,2016-04-23 01:00:00.0000000,58
6962181067,2016-05-04 17:00:00.0000000,113
8053475328,2016-05-04 13:00:00.0000000,93
3977333714,2016-04-18 17:00:00.0000000,85
4445114986,2016-05-08 23:00:00.0000000,75
4702921684,2016-04-22 17:00:00.0000000,84
5577150313,2016-04-13 06:00:00.0000000,241
8583815059,2016-05-05 06:00:00.0000000,84
1503960366,2016-04-18 02:00:00.0000000,47
1624580081,2016-04-15 17:00:00.0000000,51
3372868164,2016-04-12 15:00:00.0000000,82
1927972279,2016-05-08 09:00:00.0000000,86
2022484408,2016-04-30 11:00:00.0000000,138
2022484408,2016-05-04 21:00:00.0000000,62
6117666160,2016-04-16 00:00:00.0000000,75
8877689391,2016-04-20 09:00:00.0000000,100
1644430081,2016-05-05 01:00:00.0000000,84
2873212765,2016-04-29 21:00:00.0000000,72
7007744171,2016-04-14 16:00:00.0000000,109
1503960366,2016-04-16 03:00:00.0000000,48
1624580081,2016-05-01 00:00:00.0000000,51
3977333714,2016-05-09 05:00:00.0000000,42
6290855005,2016-05-03 05:00:00.0000000,86
8378563200,2016-04-21 02:00:00.0000000,91
1844505072,2016-04-12 11:00:00.0000000,105
4445114986,2016-04-15 19:00:00.0000000,96
6775888955,2016-04-14 07:00:00.0000000,112
6962181067,2016-05-02 19:00:00.0000000,187
8792009665,2016-05-08 22:00:00.0000000,70
8792009665,2016-05-09 00:00:00.0000000,70
1624580081,2016-04-25 08:00:00.0000000,64
1927972279,2016-04-30 03:00:00.0000000,86
5553957443,2016-04-18 15:00:00.0000000,98
8378563200,2016-05-11 21:00:00.0000000,115
1624580081,2016-04-16 10:00:00.0000000,67
1624580081,2016-04-30 11:00:00.0000000,82
3372868164,2016-05-01 08:00:00.0000000,84
4020332650,2016-04-22 23:00:00.0000000,83
4388161847,2016-05-11 15:00:00.0000000,121
8378563200,2016-04-28 16:00:00.0000000,192
8877689391,2016-04-29 21:00:00.0000000,133
1644430081,2016-04-13 19:00:00.0000000,456
2026352035,2016-05-11 06:00:00.0000000,71
5553957443,2016-04-20 14:00:00.0000000,71
5577150313,2016-05-11 06:00:00.0000000,415
6290855005,2016-04-25 07:00:00.0000000,161
8053475328,2016-04-27 20:00:00.0000000,75
4020332650,2016-04-20 10:00:00.0000000,83
4057192912,2016-04-14 12:00:00.0000000,74
4445114986,2016-04-19 14:00:00.0000000,82
7086361926,2016-05-09 18:00:00.0000000,296
8378563200,2016-05-02 03:00:00.0000000,91
8583815059,2016-05-09 03:00:00.0000000,84
8792009665,2016-04-19 08:00:00.0000000,70
8792009665,2016-05-06 03:00:00.0000000,70
1644430081,2016-05-06 06:00:00.0000000,92
1927972279,2016-04-15 01:00:00.0000000,86
1927972279,2016-05-11 23:00:00.0000000,86
6962181067,2016-05-04 13:00:00.0000000,55
8583815059,2016-04-14 10:00:00.0000000,112
8877689391,2016-05-04 14:00:00.0000000,138
1624580081,2016-04-13 03:00:00.0000000,50
1624580081,2016-05-08 20:00:00.0000000,68
5577150313,2016-04-20 22:00:00.0000000,96
6775888955,2016-04-24 00:00:00.0000000,77
6962181067,2016-04-23 10:00:00.0000000,98
8053475328,2016-04-17 08:00:00.0000000,73
5553957443,2016-04-13 02:00:00.0000000,55
5553957443,2016-04-14 09:00:00.0000000,56
1644430081,2016-04-23 02:00:00.0000000,87
2347167796,2016-04-21 09:00:00.0000000,63
2873212765,2016-05-09 00:00:00.0000000,52
4445114986,2016-05-09 02:00:00.0000000,71
5553957443,2016-04-29 18:00:00.0000000,105
5577150313,2016-05-07 08:00:00.0000000,76
6962181067,2016-04-28 14:00:00.0000000,74
7086361926,2016-04-16 09:00:00.0000000,68
7086361926,2016-05-08 20:00:00.0000000,162
8792009665,2016-05-04 02:00:00.0000000,82
6117666160,2016-05-08 15:00:00.0000000,154
7007744171,2016-04-19 19:00:00.0000000,167
1844505072,2016-05-04 07:00:00.0000000,56
1927972279,2016-04-15 12:00:00.0000000,105
4702921684,2016-04-20 19:00:00.0000000,177
5553957443,2016-05-03 19:00:00.0000000,133
8877689391,2016-04-14 23:00:00.0000000,91
1624580081,2016-04-17 03:00:00.0000000,50
4319703577,2016-05-11 19:00:00.0000000,165
4558609924,2016-05-06 20:00:00.0000000,65
6775888955,2016-05-06 00:00:00.0000000,77
8583815059,2016-04-27 04:00:00.0000000,84
1927972279,2016-04-12 19:00:00.0000000,92
3977333714,2016-04-14 14:00:00.0000000,46
5577150313,2016-04-20 21:00:00.0000000,83
5577150313,2016-05-08 04:00:00.0000000,76
8583815059,2016-05-02 09:00:00.0000000,84
2022484408,2016-05-06 20:00:00.0000000,90
2026352035,2016-04-23 02:00:00.0000000,47
2026352035,2016-04-30 07:00:00.0000000,97
4388161847,2016-04-14 19:00:00.0000000,177
8053475328,2016-05-12 11:00:00.0000000,73
4388161847,2016-04-20 16:00:00.0000000,168
6290855005,2016-04-18 09:00:00.0000000,170
2022484408,2016-04-24 10:00:00.0000000,111
6117666160,2016-05-08 23:00:00.0000000,63
8378563200,2016-05-11 07:00:00.0000000,145
8792009665,2016-04-23 00:00:00.0000000,122
2320127002,2016-04-18 09:00:00.0000000,92
3977333714,2016-04-18 03:00:00.0000000,42
7007744171,2016-04-17 22:00:00.0000000,65
8053475328,2016-05-12 02:00:00.0000000,81
8877689391,2016-04-22 03:00:00.0000000,73
5577150313,2016-04-21 04:00:00.0000000,76
7007744171,2016-04-24 14:00:00.0000000,188
7086361926,2016-04-16 23:00:00.0000000,68
8583815059,2016-05-08 13:00:00.0000000,303
1624580081,2016-04-21 06:00:00.0000000,51
2022484408,2016-05-07 02:00:00.0000000,62
2026352035,2016-04-27 04:00:00.0000000,47
2026352035,2016-04-29 13:00:00.0000000,105
4558609924,2016-04-20 12:00:00.0000000,86
7007744171,2016-04-30 09:00:00.0000000,169
1844505072,2016-04-25 15:00:00.0000000,56
8053475328,2016-04-13 22:00:00.0000000,98
2026352035,2016-05-01 01:00:00.0000000,47
2873212765,2016-05-10 10:00:00.0000000,125
4319703577,2016-04-27 13:00:00.0000000,94
1644430081,2016-05-02 03:00:00.0000000,84
1927972279,2016-05-06 13:00:00.0000000,86
2320127002,2016-04-25 08:00:00.0000000,55
5553957443,2016-05-06 06:00:00.0000000,75
6117666160,2016-04-30 03:00:00.0000000,62
1624580081,2016-04-21 14:00:00.0000000,68
2873212765,2016-04-29 22:00:00.0000000,52
4558609924,2016-04-16 06:00:00.0000000,56
5553957443,2016-04-24 05:00:00.0000000,59
6290855005,2016-04-20 02:00:00.0000000,86
3372868164,2016-04-26 01:00:00.0000000,57
5553957443,2016-05-04 20:00:00.0000000,66
2022484408,2016-04-22 01:00:00.0000000,62
3372868164,2016-04-24 04:00:00.0000000,56
4319703577,2016-05-01 07:00:00.0000000,65
7007744171,2016-04-23 10:00:00.0000000,99
8378563200,2016-04-22 13:00:00.0000000,129
1503960366,2016-04-29 22:00:00.0000000,111
1624580081,2016-04-24 13:00:00.0000000,114
3372868164,2016-04-25 21:00:00.0000000,80
3977333714,2016-05-03 09:00:00.0000000,85
4020332650,2016-04-26 07:00:00.0000000,83
6117666160,2016-04-27 08:00:00.0000000,63
6775888955,2016-05-04 19:00:00.0000000,77
8792009665,2016-04-16 03:00:00.0000000,70
8877689391,2016-04-30 23:00:00.0000000,73
2320127002,2016-04-15 18:00:00.0000000,88
2347167796,2016-04-13 09:00:00.0000000,64
3977333714,2016-04-16 01:00:00.0000000,42
1503960366,2016-05-11 05:00:00.0000000,47
3977333714,2016-04-28 22:00:00.0000000,51
4057192912,2016-04-12 05:00:00.0000000,74
4558609924,2016-04-22 19:00:00.0000000,73
8378563200,2016-04-28 23:00:00.0000000,91
1624580081,2016-05-08 21:00:00.0000000,60
2320127002,2016-04-13 11:00:00.0000000,90
3372868164,2016-04-12 00:00:00.0000000,56
5553957443,2016-05-05 04:00:00.0000000,55
2320127002,2016-04-23 14:00:00.0000000,96
3372868164,2016-04-25 02:00:00.0000000,57
6290855005,2016-04-13 20:00:00.0000000,93
6775888955,2016-04-17 11:00:00.0000000,77
6775888955,2016-05-03 16:00:00.0000000,77
